test_accuracy,train_time,infer_time,is_bad,done,timesteps_total,episodes_total,training_iteration,experiment_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,trial_id,experiment_tag
0.840832292685199,34.3897,2.8072,False,False,,,1,a0a08d656e044701a0034855a7135aec,2020-09-10_19-50-33,1599738633,37.218788385391235,37.218788385391235,10200,fadil-System-Product-Name,192.168.0.199,37.218788385391235,0,1,bf1280b8,"2_max_depth=15.987,max_features=0.57801,n_estimators=733.99"
0.8400504319677611,34.326,2.859,False,False,,,2,a0a08d656e044701a0034855a7135aec,2020-09-10_19-51-10,1599738670,37.20351839065552,74.42230677604675,10200,fadil-System-Product-Name,192.168.0.199,74.42230677604675,0,2,bf1280b8,"2_max_depth=15.987,max_features=0.57801,n_estimators=733.99"
0.8402209537100602,34.5233,2.8994,False,False,,,3,a0a08d656e044701a0034855a7135aec,2020-09-10_19-51-48,1599738708,37.46607041358948,111.88837718963623,10200,fadil-System-Product-Name,192.168.0.199,111.88837718963623,0,3,bf1280b8,"2_max_depth=15.987,max_features=0.57801,n_estimators=733.99"
0.8402915219506705,34.4912,2.8463,False,False,,,4,a0a08d656e044701a0034855a7135aec,2020-09-10_19-52-25,1599738745,37.38483238220215,149.27320957183838,10200,fadil-System-Product-Name,192.168.0.199,149.27320957183838,0,4,bf1280b8,"2_max_depth=15.987,max_features=0.57801,n_estimators=733.99"
0.8404300931936496,34.3911,2.8408,False,True,,,5,a0a08d656e044701a0034855a7135aec,2020-09-10_19-53-02,1599738782,37.27993321418762,186.553142786026,10200,fadil-System-Product-Name,192.168.0.199,186.553142786026,0,5,bf1280b8,"2_max_depth=15.987,max_features=0.57801,n_estimators=733.99"
