test_accuracy,train_time,infer_time,is_bad,done,timesteps_total,episodes_total,training_iteration,experiment_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,trial_id,experiment_tag
-7.013853895024836,3.7034,0.3548,False,False,,,1,6134fb4e59b84308bef44b12f4d2f84c,2020-09-10_19-23-35,1599737015,4.076971769332886,4.076971769332886,6930,fadil-System-Product-Name,192.168.0.199,4.076971769332886,0,1,0eb30b8c,"2_max_depth=12.776,max_features=0.20921,n_estimators=198.19"
-7.014189309207531,3.6327,0.3024,False,False,,,2,6134fb4e59b84308bef44b12f4d2f84c,2020-09-10_19-23-39,1599737019,3.952859401702881,8.029831171035767,6930,fadil-System-Product-Name,192.168.0.199,8.029831171035767,0,2,0eb30b8c,"2_max_depth=12.776,max_features=0.20921,n_estimators=198.19"
