test_accuracy,train_time,infer_time,is_bad,done,timesteps_total,episodes_total,training_iteration,experiment_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,trial_id,experiment_tag
0.8402280243141703,95.626,4.0686,False,False,,,1,5a50e8c7d91d443c9384964d1354857a,2020-09-10_20-37-52,1599741472,101.7768919467926,101.7768919467926,16267,fadil-System-Product-Name,192.168.0.199,101.7768919467926,0,1,350ca23e,"1_max_depth=13.745,max_features=0.97536,n_estimators=1598.0"
