test_accuracy,train_time,infer_time,is_bad,done,timesteps_total,episodes_total,training_iteration,experiment_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,trial_id,experiment_tag
-53.57387432645856,8.2045,1.7515,False,False,,,1,a881b21ee28b4970a18ccb21e65c67b6,2020-09-10_19-31-55,1599737515,9.972965002059937,9.972965002059937,7413,fadil-System-Product-Name,192.168.0.199,9.972965002059937,0,1,34f178f0,"2_max_depth=15.184,max_features=0.20921,n_estimators=354.19"
-51.61945668312691,8.0775,1.7508,False,False,,,2,a881b21ee28b4970a18ccb21e65c67b6,2020-09-10_19-32-05,1599737525,9.848963975906372,19.82192897796631,7413,fadil-System-Product-Name,192.168.0.199,19.82192897796631,0,2,34f178f0,"2_max_depth=15.184,max_features=0.20921,n_estimators=354.19"
-52.69602816728293,8.078,1.7843,False,False,,,3,a881b21ee28b4970a18ccb21e65c67b6,2020-09-10_19-32-15,1599737535,9.882097005844116,29.704025983810425,7413,fadil-System-Product-Name,192.168.0.199,29.704025983810425,0,3,34f178f0,"2_max_depth=15.184,max_features=0.20921,n_estimators=354.19"
-50.916712660801174,8.0958,1.7405,False,False,,,4,a881b21ee28b4970a18ccb21e65c67b6,2020-09-10_19-32-25,1599737545,9.858778238296509,39.562804222106934,7413,fadil-System-Product-Name,192.168.0.199,39.562804222106934,0,4,34f178f0,"2_max_depth=15.184,max_features=0.20921,n_estimators=354.19"
-48.655048517098194,8.0776,1.7298,False,True,,,5,a881b21ee28b4970a18ccb21e65c67b6,2020-09-10_19-32-34,1599737554,9.828254222869873,49.39105844497681,7413,fadil-System-Product-Name,192.168.0.199,49.39105844497681,0,5,34f178f0,"2_max_depth=15.184,max_features=0.20921,n_estimators=354.19"
